instrument_code,post_date,sentiment,is_regarding_financial_report,is_sold_pur_shares
PULS,2019-11-08,-0.2263,0,0
PULS,2019-12-20,-0.1779,0,0
PULS,2020-01-06,0.26653333333333334,0,0
PULS,2020-01-14,0.1531,0,0
PULS,2020-01-17,0.0772,0,0
PULS,2020-01-24,-0.2263,0,0
PULS,2020-02-13,0.0,1,0
PULS,2020-02-19,-0.2263,0,0
PULS,2020-02-21,0.2023,0,0
PULS,2020-02-28,-0.2263,0,0
PULS,2020-03-03,0.0772,0,1
PULS,2020-03-11,0.0258,0,0
PULS,2020-05-06,0.2263,1,0
PULS,2020-06-29,0.06745000000000001,0,0
PULS,2020-07-03,0.0772,0,1
PULS,2020-08-10,-0.2263,1,0
PULS,2020-08-13,0.0,1,0
PULS,2020-08-31,-0.0258,1,0
PULS,2020-10-05,0.296,0,1
PULS,2020-10-28,-0.21075,0,0
PULS,2020-11-08,0.0,1,0
PULS,2020-12-29,0.0772,0,1
PURITY,2016-03-02,-0.2263,1,0
PURITY,2016-03-16,0.0,1,0
PURITY,2016-03-21,0.8271,1,0
PURITY,2016-05-13,0.0,1,0
PURITY,2016-05-17,-0.2263,1,0
PURITY,2016-08-12,0.0,1,0
PURITY,2016-11-14,0.0,1,0
PURITY,2017-02-07,-0.2263,1,0
PURITY,2017-03-02,0.0,1,0
PURITY,2017-05-12,0.0,1,0
PURITY,2017-08-15,0.0,1,0
PURITY,2017-09-08,0.0,1,0
PURITY,2017-09-12,-0.2263,0,0
PURITY,2017-11-10,0.0,1,0
PURITY,2018-03-05,-0.2263,1,0
PURITY,2018-03-29,0.0,1,0
PURITY,2018-05-30,0.0,1,0
PURITY,2018-08-17,0.0,1,0
PURITY,2018-11-05,0.0,0,0
PURITY,2018-11-22,-0.5719,0,0
PURITY,2019-04-30,-0.2263,1,0
PURITY,2019-05-03,0.0,1,0
PURITY,2019-05-16,0.0,1,0
PURITY,2019-08-15,0.0,1,0
PURITY,2019-11-14,0.0,1,0
PURITY,2019-12-24,0.296,0,0
PURITY,2020-03-06,0.0,1,0
PURITY,2020-06-02,0.2023,0,0
PURITY,2020-06-25,0.0,0,0
PURITY,2020-08-14,0.0,0,0
PURITY,2020-11-13,0.0,1,0
QWI,2019-09-09,0.0,0,0
QWI,2019-09-18,0.7003,0,0
QWI,2019-09-26,-0.4215,0,0
QWI,2019-10-22,0.779,1,0
QWI,2019-10-29,0.8074,1,0
QWI,2019-11-06,0.7506,1,0
QWI,2019-11-11,0.6369,0,0
QWI,2019-11-18,0.26215,0,0
QWI,2019-11-25,0.8074,1,0
QWI,2019-11-28,-0.2263,1,0
QWI,2019-12-03,0.4588,0,1
QWI,2019-12-05,0.8074,1,0
QWI,2019-12-09,0.8074,1,0
QWI,2019-12-13,0.8074,1,0
QWI,2019-12-23,0.8074,1,0
QWI,2019-12-24,0.8074,1,0
QWI,2019-12-30,0.8074,1,0
QWI,2020-01-03,0.0772,0,1
QWI,2020-01-06,0.5994,0,1
QWI,2020-01-07,0.8074,1,0
QWI,2020-01-10,0.296,0,1
QWI,2020-01-13,0.8074,1,0
QWI,2020-01-17,0.8074,1,0
QWI,2020-01-28,0.8074,1,0
QWI,2020-02-03,0.0,1,0
QWI,2020-02-04,0.0,1,0
QWI,2020-02-06,0.8074,1,0
QWI,2020-02-07,0.0772,0,1
QWI,2020-02-10,0.7034,0,0
QWI,2020-02-17,0.8074,1,0
QWI,2020-02-21,0.0772,0,1
QWI,2020-02-24,0.8074,1,0
QWI,2020-03-02,0.7506,1,0
QWI,2020-03-09,0.8074,1,0
QWI,2020-03-10,0.0772,0,1
QWI,2020-03-16,0.8074,1,0
QWI,2020-03-19,-0.4215,0,0
QWI,2020-03-23,0.7269,1,0
QWI,2020-03-30,0.8074,0,0
QWI,2020-03-31,0.4588,0,1
QWI,2020-04-06,0.8074,1,0
QWI,2020-04-09,0.8074,1,0
QWI,2020-04-20,0.8074,1,0
QWI,2020-04-27,0.0,1,0
QWI,2020-04-28,0.8074,1,0
QWI,2020-05-01,0.7506,1,0
QWI,2020-05-08,0.7269,1,0
QWI,2020-05-18,0.8074,1,0
QWI,2020-05-26,0.32770000000000005,0,0
QWI,2020-06-01,0.7506,1,0
QWI,2020-06-08,0.7506,1,0
QWI,2020-06-09,0.296,0,1
QWI,2020-06-15,0.7269,1,0
QWI,2020-06-19,0.8074,1,0
QWI,2020-06-29,0.8074,1,0
QWI,2020-07-06,0.7506,1,0
QWI,2020-07-09,0.5994,0,1
QWI,2020-07-13,0.8074,1,0
QWI,2020-07-17,0.7506,1,0
QWI,2020-07-27,0.8074,1,0
QWI,2020-07-29,0.2023,1,0
QWI,2020-08-03,0.7269,1,0
QWI,2020-08-07,0.0772,0,1
QWI,2020-08-10,0.7269,1,0
QWI,2020-08-11,0.4588,0,1
QWI,2020-08-24,0.59285,0,0
QWI,2020-08-28,0.4588,0,1
QWI,2020-08-31,0.5481666666666666,0,0
QWI,2020-09-09,0.7269,1,0
QWI,2020-09-14,0.59285,0,0
QWI,2020-09-21,0.7269,1,0
QWI,2020-09-23,0.4588,0,1
QWI,2020-09-28,0.7269,1,0
QWI,2020-10-02,0.7269,1,0
QWI,2020-10-08,0.4588,0,1
QWI,2020-10-12,0.7269,1,0
QWI,2020-10-14,0.4588,0,1
QWI,2020-10-20,0.7269,1,0
QWI,2020-10-26,0.7506,1,0
QWI,2020-11-02,0.7506,1,0
QWI,2020-11-03,0.2023,1,0
QWI,2020-11-06,0.4588,0,1
QWI,2020-11-09,0.7506,1,0
QWI,2020-11-12,0.4588,0,1
QWI,2020-11-16,0.7506,1,0
QWI,2020-11-23,0.7506,1,0
QWI,2020-11-25,0.0772,0,1
QWI,2020-11-30,0.7506,1,0
QWI,2020-12-04,0.7506,1,0
QWI,2020-12-14,0.4588,0,1
QWI,2020-12-15,0.7506,1,0
QWI,2020-12-21,0.7506,1,0
QWI,2020-12-22,0.3629,0,0
QWI,2020-12-24,0.13975,0,0
RJR,2016-01-11,0.296,0,0
RJR,2016-02-05,-0.3021,0,0
RJR,2016-02-12,0.2023,1,0
RJR,2016-02-19,0.7579,0,0
RJR,2016-03-10,-0.0772,0,0
RJR,2016-03-29,0.7845,0,0
RJR,2016-04-04,-0.2263,0,0
RJR,2016-04-13,-0.34,0,1
RJR,2016-04-15,0.4588,0,1
RJR,2016-04-20,0.4588,0,1
RJR,2016-06-03,-0.2263,1,0
RJR,2016-06-08,-0.2263,1,0
RJR,2016-07-01,-0.2263,1,0
RJR,2016-07-20,-0.0129,0,0
RJR,2016-08-03,-0.2263,0,0
RJR,2016-08-12,0.2023,1,0
RJR,2016-09-20,0.296,0,0
RJR,2016-10-07,-0.2263,0,0
RJR,2016-10-21,0.0772,0,1
RJR,2016-11-14,-0.0258,1,0
RJR,2017-02-14,0.2023,1,0
RJR,2017-03-21,0.0772,0,1
RJR,2017-06-03,-0.2263,1,0
RJR,2017-07-03,0.0772,0,1
RJR,2017-07-18,-0.2263,0,0
RJR,2017-07-19,-0.2263,0,0
RJR,2017-08-02,0.012800000000000002,0,0
RJR,2017-08-11,0.2023,1,0
RJR,2017-09-21,0.0,0,0
RJR,2017-11-14,0.2023,1,0
RJR,2017-11-20,-0.7559,1,0
RJR,2017-12-15,0.296,0,0
RJR,2018-02-07,0.0772,0,0
RJR,2018-02-13,0.2023,1,0
RJR,2018-03-28,0.0772,0,1
RJR,2018-06-03,0.2023,1,0
RJR,2018-07-05,0.0772,0,1
RJR,2018-08-14,-0.0258,1,0
RJR,2018-08-16,0.0772,0,1
RJR,2018-11-14,-0.0258,1,0
RJR,2019-02-12,0.2023,1,0
RJR,2019-03-11,0.0772,0,1
RJR,2019-03-20,0.0772,0,1
RJR,2019-04-04,0.0772,0,1
RJR,2019-04-08,0.0,0,0
RJR,2019-05-10,0.4767,0,0
RJR,2019-05-31,-0.27225,0,0
RJR,2019-06-07,0.2023,1,0
RJR,2019-07-08,0.4588,0,1
RJR,2019-07-23,-0.2263,0,0
RJR,2019-08-14,0.2023,1,0
RJR,2019-09-17,0.0772,0,1
RJR,2019-09-26,-0.0516,0,0
RJR,2019-09-30,-0.2263,0,0
RJR,2019-11-14,0.2023,1,0
RJR,2019-12-16,0.4588,0,1
RJR,2019-12-30,0.4588,0,1
RJR,2020-02-13,0.2023,1,0
RJR,2020-03-06,0.0772,0,1
RJR,2020-03-19,0.0772,0,1
RJR,2020-03-20,0.0772,0,1
RJR,2020-03-25,0.4588,0,1
RJR,2020-04-03,0.4588,0,1
RJR,2020-04-15,0.0772,0,1
RJR,2020-05-18,-0.7096,0,0
RJR,2020-06-19,-0.25,1,0
RJR,2020-07-15,0.2023,1,0
RJR,2020-08-14,0.2023,1,0
RJR,2020-09-16,-0.2263,0,0
RJR,2020-10-07,0.0,1,0
RJR,2020-10-08,-0.2263,0,0
RJR,2020-11-13,0.2023,1,0
RJR,2020-12-16,-0.2263,0,0
RJR,2020-12-29,0.11624999999999999,0,0
ROC,2016-05-04,0.0,1,0
ROC,2016-06-24,0.0772,0,1
ROC,2016-07-27,0.4588,1,0
ROC,2016-11-08,0.0,0,0
ROC,2016-12-30,0.5267,0,0
ROC,2017-02-15,0.0,1,0
ROC,2017-03-27,0.0,1,0
ROC,2017-04-10,-0.2263,0,0
ROC,2017-04-19,0.0,1,0
ROC,2017-05-15,0.0,1,0
ROC,2017-06-02,0.4588,0,1
ROC,2017-06-15,0.4588,0,1
ROC,2017-07-04,0.4588,0,1
ROC,2017-08-11,0.0,1,0
ROC,2017-08-30,0.4588,0,1
ROC,2017-09-07,0.4588,0,1
ROC,2017-11-14,0.0,1,0
ROC,2017-11-30,0.4588,0,1
ROC,2018-02-15,0.0,1,0
ROC,2018-02-22,0.4588,0,1
ROC,2018-03-29,0.3818,0,0
ROC,2018-04-23,0.0,1,0
ROC,2018-04-26,0.4588,0,1
ROC,2018-05-01,0.0,1,0
ROC,2018-05-23,0.4588,0,1
ROC,2018-06-04,0.4588,0,1
ROC,2018-06-11,0.4588,0,1
ROC,2018-07-23,0.0,1,0
ROC,2018-08-13,0.4588,0,1
ROC,2018-08-15,0.4588,0,1
ROC,2018-08-16,0.4588,0,1
ROC,2018-09-19,0.4588,0,1
ROC,2018-09-25,0.4588,0,1
ROC,2018-09-26,0.4588,0,1
ROC,2018-10-19,-0.11315,0,0
ROC,2018-10-24,0.4588,0,1
ROC,2018-11-15,0.4588,0,1
ROC,2018-12-12,0.4588,0,1
ROC,2019-01-22,0.0,1,0
ROC,2019-03-25,0.4588,0,1
ROC,2019-03-29,0.2023,0,0
ROC,2019-04-30,0.0,1,0
ROC,2019-05-01,-0.2263,0,0
ROC,2019-05-14,0.0,1,0
ROC,2019-07-01,0.4588,0,1
ROC,2019-07-31,0.0,1,0
ROC,2019-08-20,0.4588,0,1
ROC,2019-11-14,0.0,1,0
ROC,2019-12-31,-0.4767,0,0
ROC,2020-02-03,0.0,1,0
ROC,2020-03-30,-0.2263,1,0
ROC,2020-05-01,0.0,1,0
ROC,2020-05-04,-0.3182,1,0
ROC,2020-05-13,-0.4939,1,0
ROC,2020-05-15,0.4588,0,1
ROC,2020-05-22,0.4588,0,1
ROC,2020-05-26,0.4588,0,1
ROC,2020-05-28,0.4588,0,1
ROC,2020-06-02,0.4588,0,1
ROC,2020-06-04,0.4588,0,1
ROC,2020-06-05,0.4588,0,1
ROC,2020-06-10,-0.4215,0,0
ROC,2020-06-11,0.0,1,0
ROC,2020-06-23,0.4588,0,1
ROC,2020-08-13,0.0,1,0
ROC,2020-08-19,0.0772,0,1
ROC,2020-08-27,0.0772,0,1
ROC,2020-09-07,0.0772,0,1
ROC,2020-09-17,0.4588,0,1
ROC,2020-10-20,0.0,1,0
ROC,2020-10-28,0.4588,0,1
ROC,2020-10-30,0.4588,0,1
ROC,2020-11-03,0.4588,0,1
ROC,2020-11-09,0.4588,0,1
ROC,2020-11-11,0.4588,0,1
ROC,2020-11-19,0.4588,0,1
ROC,2020-12-15,0.4588,0,1
ROC,2020-12-28,0.4588,0,1
ROC,2020-12-30,0.4588,0,1
SALF,2016-02-11,0.0,1,0
SALF,2016-05-13,0.0,1,0
SALF,2016-06-30,-0.4215,0,0
SALF,2016-08-04,-0.2263,1,0
SALF,2016-08-19,0.4404,0,0
SALF,2016-11-02,-0.3182,0,0
SALF,2016-11-18,-0.2263,0,0
SALF,2016-11-30,-0.2263,1,0
SALF,2016-12-23,0.03484999999999999,0,0
SALF,2017-01-26,0.0,1,0
SALF,2017-02-06,0.0,1,0
SALF,2017-05-09,0.0,1,0
SALF,2017-06-22,0.296,0,1
SALF,2017-08-08,0.0,1,0
SALF,2017-09-07,0.4588,0,1
SALF,2017-09-14,0.0,0,0
SALF,2017-09-26,0.5994,0,1
SALF,2017-10-02,0.296,0,1
SALF,2017-11-07,-0.3182,0,0
SALF,2017-11-17,-0.2263,0,0
SALF,2017-11-30,-0.2263,1,0
SALF,2017-12-05,-0.2263,0,0
SALF,2017-12-14,0.0772,0,1
SALF,2017-12-21,0.0772,0,1
SALF,2018-01-08,0.4588,0,1
SALF,2018-01-29,-0.21075,0,0
SALF,2018-02-07,-0.2263,1,0
SALF,2018-02-19,0.4588,0,1
SALF,2018-02-21,0.4588,0,1
SALF,2018-05-11,0.0,1,0
SALF,2018-05-14,-0.2263,0,0
SALF,2018-05-21,0.0772,0,0
SALF,2018-05-30,0.296,0,1
SALF,2018-08-09,0.0,1,0
SALF,2018-08-28,0.0772,0,1
SALF,2018-11-12,-0.2263,0,0
SALF,2018-11-15,0.1027,0,0
SALF,2018-11-23,-0.2263,0,0
SALF,2018-11-27,0.2023,1,0
SALF,2019-01-07,-0.2263,0,0
SALF,2019-01-29,-0.11315,0,0
SALF,2019-02-12,-0.2263,1,0
SALF,2019-02-25,-0.34,0,0
SALF,2019-05-07,-0.2263,0,0
SALF,2019-05-10,-0.2263,1,0
SALF,2019-05-14,-0.2263,0,0
SALF,2019-08-08,0.0,1,0
SALF,2019-11-08,-0.2263,0,0
SALF,2019-11-19,0.0772,0,0
SALF,2019-11-26,-0.5106,0,0
SALF,2019-11-29,0.10115,0,0
SALF,2020-01-07,-0.2263,0,0
SALF,2020-01-29,0.0,1,0
SALF,2020-02-13,-0.2263,1,0
SALF,2020-02-19,0.0,0,0
SALF,2020-03-23,-0.4215,0,0
SALF,2020-05-04,-0.2263,0,0
SALF,2020-05-13,0.0,1,0
SALF,2020-05-26,-0.2263,0,0
SALF,2020-07-16,0.6486,0,0
SALF,2020-08-12,0.0,1,0
SALF,2020-08-18,-0.0772,0,0
SALF,2020-09-02,0.5574,0,0
SALF,2020-09-08,0.2023,0,0
SALF,2020-09-14,0.5859,0,0
SALF,2020-09-21,0.12364999999999998,0,0
SALF,2020-11-04,-0.2263,0,0
SALF,2020-11-05,-0.2263,0,0
SALF,2020-11-10,0.3612,0,0
SALF,2020-11-24,0.18655000000000002,0,0
SALF,2020-11-25,-0.6705,1,0
SALF,2020-12-09,-0.0258,1,0
SALF,2020-12-10,-0.4939,1,0
SCIJMD,2018-08-30,0.5267,1,0
SCIJMD,2018-09-05,0.4588,0,0
SCIJMD,2018-10-26,0.3818,1,0
SCIJMD,2018-11-14,0.3818,1,0
SCIJMD,2019-02-13,0.3818,1,0
SCIJMD,2019-05-15,0.0,1,0
SCIJMD,2019-10-29,0.0,1,0
SCIJMD,2019-11-14,0.0,1,0
SCIJMD,2020-05-15,0.0,1,0
SCIJMD,2020-08-30,0.0,1,0
SCIJMD,2020-10-28,0.0,1,0
SCIJMD,2020-11-11,0.0,1,0
SCIJMD,2020-12-11,0.0,0,0
SCIJMD,2020-12-23,0.7096,0,0
SCIJMD,2020-12-31,0.6369,0,0
SCIUSD,2018-08-30,0.5267,1,0
SCIUSD,2018-09-05,0.4588,0,0
SCIUSD,2018-10-26,0.3818,1,0
SCIUSD,2018-11-14,0.3818,1,0
SCIUSD,2019-02-13,0.3818,1,0
SCIUSD,2019-05-15,0.0,1,0
SCIUSD,2019-10-29,0.0,1,0
SCIUSD,2019-11-14,0.0,1,0
SCIUSD,2020-05-15,0.0,1,0
SCIUSD,2020-08-30,0.0,1,0
SCIUSD,2020-10-28,0.0,1,0
SCIUSD,2020-11-11,0.0,1,0
SCIUSD,2020-12-11,0.0,0,0
SCIUSD,2020-12-23,0.7096,0,0
SCIUSD,2020-12-31,0.6369,0,0
SELECTF,2019-08-08,0.0772,0,0
SELECTF,2019-08-09,0.8658,0,0
SELECTF,2019-11-04,0.0,1,0
SELECTF,2020-03-02,-0.2263,1,0
SELECTF,2020-03-09,0.296,0,1
SELECTF,2020-05-14,-0.4939,0,0
SELECTF,2020-05-18,0.5106,1,0
SELECTF,2020-08-07,0.0516,1,0
SELECTF,2020-08-10,-0.08735,1,0
SELECTF,2020-08-17,0.0516,1,0
SELECTF,2020-08-19,0.0516,1,0
SELECTF,2020-08-24,0.0516,1,0
SELECTF,2020-08-25,0.0516,1,0
SELECTF,2020-08-31,0.0516,1,0
SELECTF,2020-09-01,0.0516,1,0
SELECTF,2020-09-03,0.0516,1,0
SELECTF,2020-09-04,0.0516,1,0
SELECTF,2020-09-08,0.3255,0,0
SELECTF,2020-09-10,0.0516,1,0
SELECTF,2020-09-14,0.0516,1,0
SELECTF,2020-09-15,0.0516,1,0
SELECTF,2020-09-17,0.0516,1,0
SELECTF,2020-09-21,0.0516,1,0
SELECTF,2020-09-22,0.0516,1,0
SELECTF,2020-09-28,0.0516,1,0
SELECTF,2020-09-29,0.0516,1,0
SELECTF,2020-10-02,0.0516,1,0
SELECTF,2020-10-04,0.0516,1,0
SELECTF,2020-10-05,0.0516,1,0
SELECTF,2020-10-12,0.0516,1,0
SELECTF,2020-10-13,0.0516,1,0
SELECTF,2020-10-16,0.0516,1,0
SELECTF,2020-10-20,0.0516,1,0
SELECTF,2020-10-22,0.0516,1,0
SELECTF,2020-10-26,0.0516,1,0
SELECTF,2020-10-27,-0.08735,0,0
SELECTF,2020-10-28,0.0516,1,0
SELECTF,2020-11-02,0.0516,1,0
SELECTF,2020-11-03,0.0516,1,0
SELECTF,2020-11-05,0.0516,1,0
SELECTF,2020-11-09,0.0516,1,0
SELECTF,2020-11-10,0.0516,1,0
SELECTF,2020-11-11,0.0516,1,0
SELECTF,2020-11-13,0.0772,0,0
SELECTF,2020-11-16,0.0516,1,0
SELECTF,2020-11-17,0.0516,1,0
SELECTF,2020-11-19,0.0516,1,0
SELECTF,2020-11-23,0.0516,1,0
SELECTF,2020-11-24,0.0516,1,0
SELECTF,2020-11-25,0.0516,1,0
SELECTF,2020-11-26,0.0772,0,1
SELECTF,2020-11-30,0.0516,1,0
SELECTF,2020-12-01,0.0516,1,0
SELECTF,2020-12-03,0.0516,1,0
SELECTF,2020-12-04,0.0516,1,0
SELECTF,2020-12-08,0.0516,1,0
SELECTF,2020-12-10,0.0516,1,0
SELECTF,2020-12-14,0.0516,1,0
SELECTF,2020-12-16,0.0516,1,0
SELECTF,2020-12-21,0.0516,1,0
SELECTF,2020-12-22,0.0516,1,0
SELECTF,2020-12-30,0.0516,1,0
SELECTMD,2020-05-15,0.0,1,0
SELECTMD,2020-08-07,0.0516,1,0
SELECTMD,2020-08-10,-0.08735,1,0
SELECTMD,2020-08-17,0.0516,1,0
SELECTMD,2020-08-19,0.0516,1,0
SELECTMD,2020-08-24,0.0516,1,0
SELECTMD,2020-08-25,0.0516,1,0
SELECTMD,2020-08-31,0.0516,1,0
SELECTMD,2020-09-01,0.0516,1,0
SELECTMD,2020-09-03,0.0516,1,0
SELECTMD,2020-09-04,0.0516,1,0
SELECTMD,2020-09-08,0.0516,1,0
SELECTMD,2020-09-10,0.0516,1,0
SELECTMD,2020-09-14,0.0516,1,0
SELECTMD,2020-09-15,0.0516,1,0
SELECTMD,2020-09-17,0.0516,1,0
SELECTMD,2020-09-21,0.0516,1,0
SELECTMD,2020-09-22,0.0516,1,0
SELECTMD,2020-09-28,0.0516,1,0
SELECTMD,2020-10-02,0.0516,1,0
SELECTMD,2020-10-05,0.0516,1,0
SELECTMD,2020-10-12,0.0516,1,0
SELECTMD,2020-10-13,0.0516,1,0
SELECTMD,2020-10-16,0.0516,1,0
SELECTMD,2020-10-20,0.0516,1,0
SELECTMD,2020-10-22,0.0516,1,0
SELECTMD,2020-10-26,0.0516,1,0
SELECTMD,2020-10-27,-0.08735,0,0
SELECTMD,2020-10-28,0.0516,1,0
SELECTMD,2020-11-02,0.0516,1,0
SELECTMD,2020-11-03,0.0516,1,0
SELECTMD,2020-11-05,0.0516,1,0
SELECTMD,2020-11-09,0.0516,1,0
SELECTMD,2020-11-10,0.0516,1,0
SELECTMD,2020-11-11,0.0516,1,0
SELECTMD,2020-11-13,0.0772,0,0
SELECTMD,2020-11-16,0.0516,1,0
SELECTMD,2020-11-17,0.0516,1,0
SELECTMD,2020-11-19,0.0516,1,0
SELECTMD,2020-11-23,0.0516,1,0
SELECTMD,2020-11-24,0.0516,1,0
SELECTMD,2020-11-25,0.0516,1,0
SELECTMD,2020-11-30,0.0516,1,0
SELECTMD,2020-12-01,0.0516,1,0
SELECTMD,2020-12-03,0.0516,1,0
SELECTMD,2020-12-04,0.0516,1,0
SELECTMD,2020-12-08,0.0516,1,0
SELECTMD,2020-12-10,0.0516,1,0
SELECTMD,2020-12-14,0.0516,1,0
SELECTMD,2020-12-16,0.0516,1,0
SELECTMD,2020-12-21,0.0516,1,0
SELECTMD,2020-12-22,0.0516,1,0
SELECTMD,2020-12-30,0.0516,1,0
SEP,2016-03-31,-0.2263,1,0
SEP,2016-04-28,-0.0516,0,0
SEP,2016-05-03,0.0,1,0
SEP,2016-05-05,0.296,0,0
SEP,2016-05-19,0.1806,0,0
SEP,2016-06-03,0.4588,0,1
SEP,2016-06-07,0.0772,0,0
SEP,2016-10-05,0.0772,0,1
SEP,2016-10-11,0.0772,0,1
SEP,2016-10-18,-0.2263,0,0
SEP,2016-10-21,-0.4215,0,0
SEP,2016-10-31,-0.4215,0,0
SEP,2016-11-07,-0.2263,0,0
SEP,2016-11-08,-0.2263,1,0
SEP,2017-04-04,-0.2263,0,0
SEP,2017-04-24,0.5267,0,0
SEP,2017-05-03,0.0772,0,1
SEP,2017-05-05,0.0,1,0
SEP,2017-05-09,0.0,1,0
SEP,2017-05-24,-0.2263,0,0
SEP,2017-06-14,-0.2263,0,0
SEP,2017-06-15,-0.2263,0,0
SEP,2017-07-04,0.3182,0,0
SEP,2017-08-14,0.0,1,0
SEP,2017-10-06,0.5267,0,0
SEP,2017-10-13,-0.2263,1,0
SEP,2017-11-07,0.0,1,0
SEP,2017-11-09,-0.2263,0,0
SEP,2017-11-16,-0.2263,0,0
SEP,2018-01-03,-0.2263,0,0
SEP,2018-02-27,0.0,1,0
SEP,2018-03-22,-0.0618,0,0
SEP,2018-03-28,-0.0516,0,0
SEP,2018-04-05,0.296,0,0
SEP,2018-04-27,-0.2263,1,0
SEP,2018-05-14,0.0,1,0
SEP,2018-05-15,0.1027,0,0
SEP,2018-05-17,0.0772,0,1
SEP,2018-06-06,0.4588,0,1
SEP,2018-06-07,0.0772,0,1
SEP,2018-06-22,-0.2263,0,0
SEP,2018-06-29,-0.2263,0,0
SEP,2018-07-04,0.8137,1,0
SEP,2018-07-12,-0.2263,0,0
SEP,2018-08-08,0.0,1,0
SEP,2018-10-04,0.296,0,0
SEP,2018-10-12,-0.2263,0,0
SEP,2018-10-31,-0.2263,0,0
SEP,2018-11-13,0.0,1,0
SEP,2018-12-03,-0.2263,0,0
SEP,2018-12-11,-0.2263,0,0
SEP,2019-02-18,0.0,1,0
SEP,2019-04-12,-0.5574,1,0
SEP,2019-05-24,-0.20835,1,0
SEP,2019-06-03,-0.4215,0,0
SEP,2019-06-07,0.0,1,0
SEP,2019-06-14,0.0772,0,1
SEP,2019-06-17,0.0772,0,1
SEP,2019-06-18,0.0772,0,1
SEP,2019-06-21,0.268,0,1
SEP,2019-06-26,0.0,1,0
SEP,2019-07-19,-0.2263,0,0
SEP,2019-08-09,0.0772,0,1
SEP,2019-08-13,0.0,1,0
SEP,2019-09-17,-0.2263,0,0
SEP,2019-11-14,0.0,1,0
SEP,2019-12-05,-0.2263,0,0
SEP,2019-12-18,-0.2263,0,0
SEP,2020-02-17,0.0,1,0
SEP,2020-02-18,0.6249,0,0
SEP,2020-03-31,-0.3818,1,0
SEP,2020-04-14,-0.0516,0,0
SEP,2020-04-20,-0.5267,1,0
SEP,2020-04-28,-0.37649999999999995,0,0
SEP,2020-05-08,0.0,1,0
SEP,2020-06-02,-0.4215,0,0
SEP,2020-06-03,0.0,1,0
SEP,2020-07-09,0.296,0,0
SEP,2020-07-16,0.0772,0,1
SEP,2020-07-23,0.0,1,0
SEP,2020-09-10,-0.2263,0,0
SEP,2020-09-20,0.6808,0,0
SEP,2020-10-15,0.0772,0,1
SEP,2020-10-21,0.0,1,0
SGJ,2016-01-05,0.0772,0,1
SGJ,2016-01-28,0.0,1,0
SGJ,2016-02-08,-0.2263,0,0
SGJ,2016-03-03,0.296,1,0
SGJ,2016-03-07,0.3182,0,0
SGJ,2016-03-11,0.0772,0,0
SGJ,2016-03-30,0.0772,0,0
SGJ,2016-04-25,0.1027,0,0
SGJ,2016-04-28,-0.2263,0,0
SGJ,2016-05-12,0.4588,0,1
SGJ,2016-05-19,0.4588,0,1
SGJ,2016-06-09,0.5106,1,0
SGJ,2016-06-10,-0.0258,0,0
SGJ,2016-06-14,-0.2732,0,0
SGJ,2016-06-15,0.0772,0,0
SGJ,2016-06-22,0.296,0,0
SGJ,2016-06-24,0.3612,0,1
SGJ,2016-07-08,0.0772,0,1
SGJ,2016-07-11,0.0772,0,1
SGJ,2016-07-12,0.3612,0,1
SGJ,2016-08-23,0.1531,0,0
SGJ,2016-08-26,-0.2263,0,0
SGJ,2016-09-01,0.4477,0,1
SGJ,2016-09-14,0.22340000000000002,0,0
SGJ,2016-09-20,0.3612,0,1
SGJ,2016-09-28,0.4588,0,1
SGJ,2016-09-30,0.268,0,1
SGJ,2016-11-09,-0.2263,0,0
SGJ,2016-11-16,0.296,0,0
SGJ,2016-12-05,-0.5106,0,0
SGJ,2016-12-06,-0.2263,0,0
SGJ,2016-12-07,0.3182,1,0
SGJ,2016-12-09,-0.2263,0,0
SGJ,2016-12-20,0.0772,0,1
SGJ,2016-12-28,0.0772,0,1
SGJ,2017-01-06,0.0772,0,1
SGJ,2017-01-12,-0.2732,0,0
SGJ,2017-01-17,-0.2263,0,0
SGJ,2017-01-25,0.0772,0,0
SGJ,2017-02-16,0.044966666666666676,0,0
SGJ,2017-02-28,0.4588,0,1
SGJ,2017-03-08,0.0,1,0
SGJ,2017-03-10,0.0772,0,0
SGJ,2017-03-13,-0.4215,0,0
SGJ,2017-04-20,0.0772,0,1
SGJ,2017-05-05,0.3612,0,1
SGJ,2017-05-15,-0.2263,0,0
SGJ,2017-05-17,0.3612,0,1
SGJ,2017-06-08,0.0,1,0
SGJ,2017-06-09,-0.2263,0,0
SGJ,2017-06-12,0.0,0,0
SGJ,2017-07-05,0.0772,0,1
SGJ,2017-07-14,0.5719,0,1
SGJ,2017-08-04,0.296,0,0
SGJ,2017-08-14,0.0772,0,1
SGJ,2017-09-05,-0.0772,0,0
SGJ,2017-09-06,-0.2263,0,0
SGJ,2017-09-11,-0.5719,0,0
SGJ,2017-09-13,0.0,0,0
SGJ,2017-09-20,0.0772,0,0
SGJ,2017-09-21,0.3612,0,1
SGJ,2017-09-25,0.0772,0,1
SGJ,2017-10-13,0.10405,0,1
SGJ,2017-11-06,0.8176,0,0
SGJ,2017-11-14,-0.12179999999999999,0,0
SGJ,2017-11-20,0.0772,0,1
SGJ,2017-11-27,0.6369,0,1
SGJ,2017-12-05,0.7845,0,1
SGJ,2017-12-07,0.0,1,0
