Date,Open,High,Low,Close,Volume
2012-05-29,1.6,1.6,1.55,1.57,14831
2012-05-30,1.57,1.55,1.55,1.55,15793
2012-06-04,1.55,1.2,1.2,1.2,11500
2012-06-05,1.2,1.2,1.2,1.2,148048
2012-06-06,1.2,1.3,1.1,1.28,312343
2012-06-12,1.28,1.26,1.2,1.23,361325
2012-06-13,1.23,1.2,1.15,1.18,14556
2012-06-14,1.18,1.16,1.15,1.16,8000
2012-06-15,1.16,1.16,1.16,1.16,10000
2012-06-18,1.16,1.2,1.2,1.2,40000
2012-06-19,1.2,1.21,1.2,1.2,6172
2012-06-20,1.2,1.35,1.18,1.21,41862
2012-06-21,1.21,1.17,1.17,1.17,5000
2012-06-22,1.17,1.2,1.2,1.2,71657
2012-06-25,1.2,1.21,1.21,1.21,19560
2012-06-26,1.21,1.25,1.21,1.24,3000
2012-06-27,1.24,1.22,1.21,1.22,52250
2012-06-28,1.22,1.21,1.21,1.21,17372
2012-07-03,1.21,1.21,1.21,1.21,8422
2012-07-04,1.21,1.21,1.21,1.21,447
2012-07-05,1.21,1.21,1.21,1.21,3000
2012-07-06,1.21,1.22,1.22,1.22,784
2012-07-10,1.22,1.22,1.22,1.22,1000
2012-07-11,1.22,1.26,1.25,1.26,67320
2012-07-12,1.26,1.27,1.27,1.27,5000
2012-07-18,1.27,1.27,1.27,1.27,475
2012-07-19,1.27,1.29,1.29,1.29,2460
2012-07-23,1.29,1.4,1.4,1.4,675
2012-07-24,1.4,1.6,1.4,1.41,40000
2012-07-25,1.41,1.41,1.41,1.41,3000
2012-07-26,1.41,1.43,1.43,1.43,44616
2012-08-08,1.43,1.5,1.3,1.31,521886
2012-08-14,1.31,1.3,1.3,1.3,8981
2012-08-15,1.3,1.35,1.17,1.2,195820
2012-08-17,1.2,1.15,1.15,1.15,5061
2012-08-20,1.15,1.2,1.15,1.16,124939
2012-08-22,1.16,1.1,1.1,1.1,12800
2012-08-23,1.1,1.2,1.1,1.13,42707
2012-08-24,1.13,1.17,1.17,1.17,2500
2012-08-28,1.17,1.34,1.17,1.33,180822
2012-08-30,1.33,1.17,1.17,1.17,1000
2012-08-31,1.17,1.17,1.17,1.17,41358
2012-09-07,1.17,1.17,1.17,1.17,2685
2012-09-10,1.17,1.18,1.17,1.18,4336
2012-09-17,1.18,1.18,1.18,1.18,1500
2012-09-18,1.18,1.17,1.17,1.17,3372
2012-09-19,1.17,1.17,1.17,1.17,12500
2012-09-20,1.17,1.17,1.17,1.17,280942
2012-09-21,1.17,1,1,1,7483
2012-09-26,1,1.01,1.01,1.01,16447
2012-09-28,1.01,1.01,1,1,11702
2012-10-03,1,1,1,1,3000
2012-10-08,1,1.05,1,1.02,463790
2012-10-09,1.02,1.05,1,1.01,225000
2012-10-10,1.01,1.01,1,1,700696
2012-10-17,1,1,1,1,45800
2012-10-18,1,1,1,1,50000
2012-10-19,1,1,1,1,385000
2012-10-22,1,0.9,0.9,0.9,10755
2012-10-26,0.9,0.9,0.9,0.9,18117
2012-10-29,0.9,0.94,0.94,0.94,1000
2012-10-30,0.94,0.95,0.95,0.95,3086
2012-10-31,0.95,1,1,1,36383
2012-11-02,1,1.03,1.02,1.03,20877
2012-11-05,1.03,1.03,1,1,117165
2012-11-06,1,0.95,0.95,0.95,2807
2012-11-08,0.95,1,0.9,0.9,77902
2012-11-12,0.9,0.9,0.88,0.9,71571
2012-11-19,0.9,0.85,0.85,0.85,26561
2012-11-21,0.85,0.85,0.85,0.85,3439
2012-11-27,0.85,0.85,0.85,0.85,39600
2012-11-28,0.85,0.85,0.85,0.85,10000
2012-12-04,0.85,0.86,0.85,0.86,9228
2012-12-05,0.86,0.85,0.85,0.85,28555
2012-12-06,0.85,0.85,0.85,0.85,78116
2012-12-07,0.85,0.8,0.8,0.8,4500
2012-12-12,0.8,0.8,0.8,0.8,684
2012-12-13,0.8,0.81,0.81,0.81,261
2012-12-18,0.81,0.82,0.82,0.82,19500
2012-12-19,0.82,0.82,0.82,0.82,6921
2012-12-20,0.82,0.9,0.8,0.86,8000
2012-12-24,0.86,0.82,0.8,0.8,197626
2012-12-27,0.8,0.9,0.9,0.9,1150
2012-12-28,0.9,1,0.99,1,1014186
2013-01-03,1,1.15,1.15,1.15,515000
2013-01-04,1.15,1.15,1,1.12,89655
2013-01-08,1.12,0.97,0.97,0.97,4900
2013-01-10,0.97,0.97,0.97,0.97,100
2013-01-14,0.97,0.83,0.81,0.83,57050
2013-01-15,0.83,0.81,0.81,0.81,1500
2013-01-16,0.81,0.81,0.81,0.81,4500
2013-01-17,0.81,1,1,1,7848
2013-01-18,1,0.93,0.93,0.93,10000
2013-01-22,0.93,0.93,0.85,0.91,6693
2013-01-23,0.91,0.93,0.9,0.93,404460
2013-01-24,0.93,0.93,0.93,0.93,500200
2013-01-29,0.93,0.9,0.81,0.81,41061
2013-02-04,0.81,0.81,0.81,0.81,11745
2013-02-05,0.81,0.81,0.81,0.81,1650
2013-02-06,0.81,0.9,0.9,0.9,6750
2013-02-07,0.9,0.93,0.9,0.9,41456
2013-02-08,0.9,0.93,0.9,0.93,959255
2013-02-12,0.93,0.93,0.81,0.81,51030
2013-02-14,0.81,0.82,0.82,0.82,3630
2013-02-18,0.82,0.82,0.82,0.82,27968
2013-02-19,0.82,0.82,0.82,0.82,4000
2013-02-20,0.82,0.93,0.93,0.93,8600
2013-02-25,0.93,0.93,0.93,0.93,586981
2013-02-26,0.93,0.9,0.9,0.9,40500
2013-02-27,0.9,0.9,0.85,0.87,19946
2013-03-04,0.87,0.86,0.86,0.86,9550
2013-03-05,0.86,0.87,0.86,0.87,6375
2013-03-07,0.87,0.9,0.86,0.88,1439
2013-03-11,0.88,0.91,0.9,0.91,10125
2013-03-13,0.91,1,0.9,0.97,24375
2013-03-14,0.97,0.88,0.88,0.88,8450
2013-03-15,0.88,0.88,0.88,0.88,30000
2013-03-21,0.88,0.88,0.86,0.87,38034
2013-03-22,0.87,0.86,0.86,0.86,20856
2013-03-26,0.86,0.85,0.85,0.85,3450
2013-03-27,0.85,0.85,0.84,0.84,49984
2013-04-03,0.84,0.85,0.85,0.85,6000
2013-04-09,0.85,0.8,0.8,0.8,36565
2013-04-11,0.8,0.8,0.8,0.8,3000
2013-04-12,0.8,0.8,0.8,0.8,21250
2013-04-15,0.8,0.81,0.8,0.81,10811
2013-04-16,0.81,0.81,0.8,0.8,21500
2013-04-17,0.8,0.8,0.8,0.8,135665
2013-04-19,0.8,0.8,0.8,0.8,200000
2013-04-22,0.8,0.7,0.7,0.7,156566
2013-04-23,0.7,0.7,0.7,0.7,1000
2013-04-24,0.7,0.69,0.69,0.69,336
2013-04-25,0.69,0.7,0.7,0.7,100
2013-04-29,0.7,0.6,0.6,0.6,30000
2013-04-30,0.6,0.65,0.59,0.63,141980
2013-05-01,0.63,0.7,0.6,0.67,388220
2013-05-02,0.67,0.65,0.65,0.65,16875
2013-05-03,0.65,0.6,0.6,0.6,4500
2013-05-07,0.6,0.65,0.65,0.65,33000
2013-05-08,0.65,0.6,0.6,0.6,5000
2013-05-09,0.6,0.61,0.61,0.61,4375
2013-05-13,0.61,0.62,0.6,0.6,89309
2013-05-14,0.6,0.6,0.6,0.6,9000
2013-05-17,0.6,0.6,0.6,0.6,7640
2013-05-20,0.6,0.6,0.6,0.6,29691
2013-05-28,0.6,0.68,0.67,0.67,9936
2013-05-31,0.67,0.75,0.7,0.71,16520
2013-06-04,0.71,0.8,0.75,0.78,74925
2013-06-06,0.78,0.8,0.8,0.8,260342
2013-06-07,0.8,0.81,0.81,0.81,6600
2013-06-10,0.81,0.81,0.81,0.81,15000
2013-06-11,0.81,0.93,0.81,0.85,10125
2013-06-12,0.85,1,0.9,0.96,135003
2013-06-13,0.96,1,0.9,1,84570
2013-06-14,1,1,1,1,390850
2013-06-17,1,1,1,1,10418
2013-06-18,1,1.05,1,1.04,317672
2013-06-19,1.04,1.05,1.05,1.05,459
2013-06-20,1.05,1,1,1,171695
2013-06-21,1,0.95,0.95,0.95,250000
2013-06-24,0.95,0.95,0.91,0.92,36272
2013-06-27,0.92,0.9,0.9,0.9,4945
2013-07-01,0.9,0.85,0.85,0.85,56500
2013-07-03,0.85,0.8,0.8,0.8,100000
2013-07-04,0.8,0.85,0.71,0.82,12975
2013-07-05,0.82,0.72,0.72,0.72,3000
2013-07-08,0.72,0.8,0.75,0.79,13878
2013-07-09,0.79,0.85,0.75,0.81,69109
2013-07-11,0.81,0.8,0.8,0.8,6000
2013-07-12,0.8,0.85,0.8,0.84,72384
2013-07-15,0.84,1,1,1,4037545
2013-07-17,1,0.97,0.97,0.97,2375
2013-07-19,0.97,1,1,1,355000
2013-07-22,1,1,0.95,0.98,38174
2013-07-23,0.98,0.95,0.9,0.93,5125
2013-07-24,0.93,0.91,0.9,0.9,27000
2013-07-26,0.9,1,1,1,80001
2013-07-30,1,0.95,0.95,0.95,15000
2013-08-05,0.95,1,0.99,1,470995
2013-08-07,1,1.2,1.2,1.2,2000
2013-08-08,1.2,1.39,1.22,1.31,56243
2013-08-09,1.31,1.59,1.5,1.53,23956
2013-08-12,1.53,1.85,1.65,1.68,65500
2013-08-13,1.68,1.85,1.85,1.85,78372
2013-08-14,1.85,1.85,1.85,1.85,215063
2013-08-15,1.85,2.1,1.99,2,11000
2013-08-16,2,2.2,1.89,2.08,242535
2013-08-19,2.08,2.1,2.1,2.1,2042
2013-08-20,2.1,2.41,2.22,2.4,75913
2013-08-21,2.4,2.7,2.31,2.42,147400
2013-08-22,2.42,3,2.65,2.89,31570
2013-08-23,2.89,3.3,3,3.03,431780
2013-08-26,3.03,3.03,2.89,2.97,518445
2013-08-27,2.97,2.97,2.8,2.84,32910
2013-08-28,2.84,2.74,2.74,2.74,1000
2013-08-29,2.74,2.3,2.29,2.3,115700
2013-08-30,2.3,2.02,2,2,56380
2013-09-02,2,2,2,2,269030
2013-09-03,2,2,2,2,3600
2013-09-04,2,2.01,2,2.01,38155
2013-09-05,2.01,2.2,2.01,2.09,121158
2013-09-06,2.09,2.2,2.2,2.2,571692
2013-09-10,2.2,2.5,2.5,2.5,1000
2013-09-11,2.5,2.87,2.7,2.77,327540
2013-09-13,2.77,2.65,2.55,2.62,56200
2013-09-16,2.62,2.7,2.7,2.7,120
2013-09-17,2.7,2.7,2.4,2.53,65799
2013-09-19,2.53,2.4,2.4,2.4,1200
2013-09-20,2.4,2.41,2.4,2.4,5047
2013-09-23,2.4,2.41,2.4,2.4,3375
2013-09-24,2.4,2.4,2.2,2.32,66493
2013-09-25,2.32,2.2,2.12,2.2,26125
2013-09-26,2.2,2.11,2.1,2.1,16829
2013-09-27,2.1,2.2,2.2,2.2,8400
2013-09-30,2.2,2.11,1.87,2.08,42236
2013-10-01,2.08,2.1,2.1,2.1,17741
2013-10-02,2.1,2.08,2.08,2.08,2900
2013-10-03,2.08,2.2,2.05,2.18,39159
2013-10-04,2.18,2.2,2.15,2.2,167905
2013-10-07,2.2,2.05,2.01,2.01,3500
2013-10-08,2.01,2.19,2.02,2.13,14542
2013-10-09,2.13,2.06,2.06,2.06,566
2013-10-10,2.06,2.06,2.06,2.06,1077
2013-10-11,2.06,2.06,2,2.01,27242
2013-10-14,2.01,2.2,2.08,2.19,3314249
2013-10-15,2.19,2.2,2.2,2.2,4600
2013-10-16,2.2,2.03,2.03,2.03,17700
2013-10-17,2.03,2.05,2.05,2.05,3933
2013-10-18,2.05,2.07,2.07,2.07,8000
2013-10-22,2.07,2.2,2.07,2.09,6040
2013-10-25,2.09,2.4,2.2,2.34,7000
2013-10-28,2.34,2.2,2.15,2.19,8547
2013-10-30,2.19,2.07,2.07,2.07,1956
2013-10-31,2.07,2.07,2.07,2.07,1854
2013-11-01,2.07,2.19,2.05,2.15,49749
2013-11-04,2.15,2.1,2.1,2.1,15075
2013-11-05,2.1,2,2,2,32500
2013-11-06,2,2.3,2.15,2.16,335727
2013-11-07,2.16,2.4,2.4,2.4,15787
2013-11-08,2.4,2.69,2.4,2.52,4386
2013-11-11,2.52,2.95,2.95,2.95,14114
2013-11-12,2.95,2.95,2.78,2.78,102500
2013-11-13,2.78,2.7,2.7,2.7,3400
2013-11-18,2.7,2.6,2.35,2.35,5300
2013-11-19,2.35,2.22,2.22,2.22,2000
2013-11-20,2.22,2.2,2,2.01,84800
2013-11-21,2.01,2.2,2.07,2.1,33823
2013-11-22,2.1,2.3,2.3,2.3,27800
2013-11-26,2.3,2.3,2.3,2.3,8700
2013-11-27,2.3,2.1,2.1,2.1,300
2013-11-29,2.1,2.1,2.05,2.06,3000
2013-12-02,2.06,2.08,2.08,2.08,13000
2013-12-03,2.08,2.1,2.08,2.1,25600
2013-12-04,2.1,2.28,2.1,2.22,30773
2013-12-06,2.22,2.1,2.1,2.1,26620
2013-12-09,2.1,2.21,2.2,2.21,12175
2013-12-10,2.21,2.55,2.3,2.31,4130525
2013-12-11,2.31,2.5,2.3,2.32,1224439
2013-12-12,2.32,2.3,2.3,2.3,3580
2013-12-13,2.3,2.3,2.3,2.3,80200
2013-12-16,2.3,2.22,2.22,2.22,3375
2013-12-17,2.22,2.3,2.22,2.3,240982
2013-12-18,2.3,2.25,2.25,2.25,5250
2013-12-19,2.25,2.5,2.5,2.5,8698
2013-12-20,2.5,2.85,2.85,2.85,10000
2013-12-23,2.85,3.1,2.95,2.99,257372
2013-12-24,2.99,3.3,2.99,3.03,52846
2013-12-27,3.03,3.3,3.06,3.16,892099
2013-12-30,3.16,3.5,3.2,3.44,133880
2013-12-31,3.44,3.5,3.5,3.5,10000
2014-01-02,3.5,3.5,3.5,3.5,5701
2014-01-03,3.5,3.6,3.45,3.53,112485
2014-01-06,3.53,3.45,3.45,3.45,178160
2014-01-07,3.45,3.7,3.45,3.69,235081
2014-01-08,3.69,3.8,3.71,3.76,3151
2014-01-09,3.76,4,3.76,3.85,448359
2014-01-10,3.85,3.95,3.8,3.81,54951
2014-01-13,3.81,3.8,3.38,3.4,95049
2014-01-14,3.4,3.41,3.38,3.4,102720
2014-01-15,3.4,3.81,3.39,3.54,77500
2014-01-16,3.54,3.39,3.39,3.39,1686
2014-01-17,3.39,3.41,3.41,3.41,4000
2014-01-20,3.41,3.7,3.7,3.7,2000
2014-01-21,3.7,3.8,3.55,3.77,74149
2014-01-22,3.77,4,3.55,3.99,202500
2014-01-23,3.99,4.5,4,4.08,108345
2014-01-24,4.08,4.6,4.6,4.6,7200
2014-01-27,4.6,5.25,4.6,4.93,7583
2014-01-28,4.93,5.01,5,5,83478
2014-01-29,5,5.01,4.99,5,578900
2014-01-30,5,5,4.61,4.73,23000
2014-01-31,4.73,4.75,4.67,4.67,153200
2014-02-03,4.67,4.9,4.8,4.85,22056
2014-02-04,4.85,4.8,4.6,4.63,1150
2014-02-05,4.63,4.6,4.05,4.52,17975
2014-02-06,4.52,4.1,4.07,4.08,49765
2014-02-07,4.08,4.11,4.02,4.07,283035
2014-02-10,4.07,4.12,4.12,4.12,7250
2014-02-11,4.12,4.7,4.5,4.53,536064
2014-02-12,4.53,5,4.7,4.9,40700
2014-02-13,4.9,5,4.7,4.97,34050
2014-02-14,4.97,4.99,4.95,4.97,116945
2014-02-18,4.97,4.7,4.7,4.7,3800
2014-02-19,4.7,4.7,4.7,4.7,16000
2014-02-21,4.7,4.97,4.97,4.97,2100
2014-02-25,4.97,4.97,4.7,4.72,36736
2014-02-26,4.72,4.8,4.8,4.8,65916
2014-02-27,4.8,4.97,4.6,4.75,289250
2014-02-28,4.75,5,4.8,4.84,2569488
2014-03-03,4.84,4.8,4.79,4.8,86000
2014-03-04,4.8,4.8,4.6,4.63,958769
2014-03-06,4.63,4.65,4.2,4.58,25900
2014-03-07,4.58,4.75,4.2,4.67,46696
2014-03-10,4.67,4.5,4.5,4.5,34137
2014-03-11,4.5,4.5,4.1,4.21,9969
2014-03-12,4.21,4.45,4.25,4.32,18567
2014-03-13,4.32,4.25,4.25,4.25,1302
2014-03-17,4.25,4.25,4.24,4.25,34563
2014-03-19,4.25,4.25,3.9,4.15,14550
2014-03-20,4.15,4.15,4.15,4.15,24500
2014-03-21,4.15,4.25,4.15,4.15,41674
2014-03-24,4.15,4.16,4.16,4.16,7476
2014-03-25,4.16,4.16,4.16,4.16,45300
2014-03-27,4.16,4.2,4.2,4.2,13904
2014-03-31,4.2,4.16,4,4.14,92226
2014-04-01,4.14,4.01,4,4,40000
2014-04-02,4,4,4,4,6200
2014-04-03,4,4,4,4,9661
2014-04-04,4,4,4,4,80000
2014-04-07,4,4,4,4,8389
2014-04-10,4,4.01,4,4.01,10990
2014-04-11,4.01,4.05,4.05,4.05,15000
2014-04-14,4.05,4.01,4.01,4.01,2860
2014-04-16,4.01,4,3.99,4,120553
2014-04-17,4,4,3.8,3.99,20400
2014-04-23,3.99,4,4,4,57721
2014-04-25,4,4,4,4,2354
2014-04-28,4,3.8,3.8,3.8,110
2014-04-29,3.8,3.9,3.7,3.8,9650
2014-05-01,3.8,3.91,3.9,3.91,20500
2014-05-06,3.91,4,3.9,3.91,25899
2014-05-07,3.91,4,3.7,3.8,84939
2014-05-08,3.8,3.7,3.5,3.53,71784
2014-05-09,3.53,3.5,3.5,3.5,5062
2014-05-12,3.5,3.6,3.6,3.6,54218
2014-05-13,3.6,3.5,3.5,3.5,3036
2014-05-14,3.5,3.51,3.5,3.5,42175
2014-05-15,3.5,3.51,3.51,3.51,100
2014-05-16,3.51,3.55,3.5,3.55,16500
2014-05-19,3.55,3.51,3.5,3.5,330768
2014-05-20,3.5,3.5,3.3,3.39,30316
2014-05-21,3.39,3.5,3,3.5,297600
2014-05-22,3.5,3,3,3,1133
2014-05-28,3,2.51,2.51,2.51,4607
2014-05-29,2.51,2.85,2.4,2.49,14250
2014-06-02,2.49,2.7,2.7,2.7,1500
2014-06-03,2.7,2.7,2.7,2.7,1000
2014-06-04,2.7,2.7,2.7,2.7,1000
2014-06-06,2.7,2.7,2.7,2.7,8500
2014-06-09,2.7,2.7,2.4,2.41,121833
2014-06-10,2.41,2.4,2.1,2.25,3080
2014-06-11,2.25,2.25,2.05,2.06,22386
2014-06-16,2.06,2.1,2,2.09,141566
2014-06-17,2.09,2.1,2.1,2.1,1935
2014-06-18,2.1,2.1,2.05,2.08,10050
2014-06-19,2.08,2.25,2.25,2.25,3386
2014-06-23,2.25,2.75,2.75,2.75,747
2014-06-24,2.75,2.95,2.9,2.93,10000
2014-06-26,2.93,2.75,2.5,2.52,112950
2014-06-27,2.52,2.3,2.15,2.27,22040
2014-06-30,2.27,2.5,2.5,2.5,1650
2014-07-01,2.5,2.2,2.2,2.2,2650
2014-07-03,2.2,2.2,2.2,2.2,6820
2014-07-07,2.2,2.25,2.25,2.25,2000
2014-07-08,2.25,2.25,2.2,2.25,6244
2014-07-09,2.25,2.25,2.2,2.25,15358
2014-07-10,2.25,2.2,2.2,2.2,5936
2014-07-11,2.2,2.2,2.2,2.2,18248
2014-07-14,2.2,2.2,2.2,2.2,500
2014-07-15,2.2,2.25,2.25,2.25,5959
2014-07-16,2.25,2.25,2.25,2.25,10619
2014-07-18,2.25,2.25,2.25,2.25,1200
2014-07-22,2.25,2.5,2.4,2.44,15180
2014-07-24,2.44,2.5,2.5,2.5,10000
2014-07-25,2.5,2.5,2.5,2.5,1600
2014-07-28,2.5,2.5,2.5,2.5,3000
2014-07-29,2.5,2.4,2.4,2.4,5000
2014-07-31,2.4,2.6,2.5,2.54,2500
2014-08-04,2.54,2.54,2.5,2.52,2200
2014-08-05,2.52,2.5,2.5,2.5,100
2014-08-07,2.5,2.75,2.75,2.75,5000
2014-08-08,2.75,3,2.75,3,104102
2014-08-11,3,3,3,3,150
2014-08-12,3,3,2.95,2.97,10312
2014-08-13,2.97,3,3,3,9499
2014-08-14,3,3,3,3,25501
2014-08-15,3,3,2.99,2.99,86200
2014-08-21,2.99,2.55,2.55,2.55,675
2014-08-22,2.55,2.9,2.55,2.84,11635
2014-08-25,2.84,2.56,2.55,2.56,68825
2014-08-26,2.56,2.8,2.25,2.79,253076
2014-08-27,2.79,2.6,2.6,2.6,6300
2014-08-28,2.6,2.25,2.16,2.19,72438
2014-08-29,2.19,2.04,2.01,2.03,16748
2014-09-01,2.03,2.1,2.04,2.08,28423
2014-09-02,2.08,2.22,2.22,2.22,24297
2014-09-03,2.22,2.4,2.4,2.4,1000
2014-09-04,2.4,2.5,2.5,2.5,10000
2014-09-05,2.5,2.8,2.7,2.73,7975
2014-09-08,2.73,2.8,2.7,2.73,16954
2014-09-09,2.73,2.7,2.7,2.7,2500
2014-09-10,2.7,2.7,2.7,2.7,1500
2014-09-15,2.7,2.55,2.55,2.55,13423
2014-09-23,2.55,2.55,2.36,2.43,4061
2014-09-24,2.43,2.7,2.36,2.51,93220
2014-09-26,2.51,2.51,2.36,2.37,4001
2014-09-30,2.37,2.4,2.4,2.4,109500
2014-10-06,2.4,2.37,2.36,2.36,72884
2014-10-07,2.36,2.36,2.36,2.36,62230
2014-10-13,2.36,2.11,2.11,2.11,80648
2014-10-14,2.11,2.12,2.12,2.12,500
2014-10-22,2.12,2.13,2.13,2.13,3000
2014-10-24,2.13,2.2,2.2,2.2,1500
2014-10-29,2.2,2.65,2.4,2.64,62500
2014-11-03,2.64,2.65,2.65,2.65,6000
2014-11-06,2.65,2.6,2.4,2.57,105000
2014-11-07,2.57,2.4,2.4,2.4,10000
2014-11-10,2.4,2.41,2.41,2.41,4311
2014-11-11,2.41,2.45,2.45,2.45,11500
2014-11-17,2.45,2.41,2.4,2.41,68000
2014-11-18,2.41,2.4,2.4,2.4,10728
2014-11-19,2.4,2.4,2.25,2.36,29420
2014-11-20,2.36,2.26,2.26,2.26,2500
2014-11-21,2.26,2.26,2.26,2.26,3375
2014-11-24,2.26,2.4,2.4,2.4,4375
2014-11-25,2.4,2.4,2.4,2.4,138200
2014-11-26,2.4,2.4,2.4,2.4,193500
2014-11-27,2.4,2.4,2.4,2.4,713
2014-11-28,2.4,2.5,2.4,2.47,67932
2014-12-03,2.47,2.5,2.4,2.44,4592
2014-12-05,2.44,2.44,2.44,2.44,1164
2014-12-09,2.44,2.4,2.4,2.4,42116
2014-12-10,2.4,2.41,2.41,2.41,11000
2014-12-11,2.41,2.4,2.4,2.4,3711
2014-12-16,2.4,2.4,2.4,2.4,27711
2014-12-17,2.4,2.5,2.5,2.5,1650
2014-12-22,2.5,2.5,2.4,2.49,11000
2014-12-23,2.49,2.4,2.4,2.4,7310
2014-12-29,2.4,2.45,2.4,2.41,17375
2014-12-30,2.41,2.41,2.41,2.41,13877
2015-01-02,2.41,2.41,2.41,2.41,590
2015-01-05,2.41,2.41,2.4,2.4,24825
2015-01-07,2.4,2.5,2.4,2.49,316475
2015-01-08,2.49,2.5,2.25,2.47,211147
2015-01-12,2.47,2.5,2.25,2.44,45596
2015-01-13,2.44,2.5,2.5,2.5,4700
2015-01-15,2.5,2.5,2.5,2.5,1000
2015-01-16,2.5,2.5,2.5,2.5,12000
2015-01-21,2.5,2.32,2.3,2.3,31686
2015-01-22,2.3,2.3,2.3,2.3,10749
2015-01-23,2.3,2.5,2.3,2.46,12825
2015-01-28,2.46,2.37,2.36,2.37,15100
2015-01-29,2.37,2.37,2.36,2.36,25445
2015-01-30,2.36,2.36,2.36,2.36,18006
2015-02-02,2.36,2.4,2.4,2.4,7800
2015-02-04,2.4,2.3,2.3,2.3,23893
2015-02-09,2.3,2.31,2.25,2.29,34514
2015-02-10,2.29,2.25,2.25,2.25,5624
2015-02-11,2.25,2.41,2.3,2.36,36956
2015-02-12,2.36,2.4,2.4,2.4,2535
2015-02-13,2.4,2.5,2.5,2.5,3175
2015-02-16,2.5,2.5,2.5,2.5,1000
2015-02-17,2.5,2.6,2.6,2.6,13180
2015-02-19,2.6,2.63,2.63,2.63,4500
2015-02-20,2.63,2.63,2.61,2.61,4800
2015-02-24,2.61,2.85,2.85,2.85,20000
2015-02-25,2.85,2.85,2.85,2.85,10000
2015-02-26,2.85,2.6,2.6,2.6,20172
2015-02-27,2.6,2.6,2.6,2.6,1050
2015-03-02,2.6,2.3,2.3,2.3,500000
2015-03-05,2.3,2.32,2.32,2.32,1950
2015-03-06,2.32,2.33,2.31,2.32,8436
2015-03-09,2.32,2.31,2.31,2.31,8900
2015-03-11,2.31,2.27,2.26,2.26,11500
2015-03-12,2.26,2.3,2.3,2.3,10000
2015-03-13,2.3,2.26,2.25,2.26,19723
2015-03-16,2.26,2.3,2.3,2.3,400
2015-03-17,2.3,2.3,2.3,2.3,790
2015-03-18,2.3,2.3,2.26,2.28,7757
2015-03-23,2.28,2.3,2.3,2.3,4002
2015-03-24,2.3,2.3,2.3,2.3,648
2015-03-25,2.3,2.25,2.25,2.25,26007
2015-03-26,2.25,2.3,2.25,2.29,30000
2015-03-31,2.29,2.25,2.25,2.25,1500
2015-04-07,2.25,2.25,2.25,2.25,5061
2015-04-08,2.25,2.3,2.25,2.29,19310
2015-04-14,2.29,2.3,2.2,2.23,303000
2015-04-15,2.23,2.24,2.23,2.23,18486
2015-04-16,2.23,2.23,2.23,2.23,450
2015-04-17,2.23,2.23,2.2,2.2,43536
2015-04-21,2.2,2.25,2.25,2.25,486513
2015-04-23,2.25,2.5,2.35,2.43,46061
2015-04-24,2.43,2.5,2.5,2.5,3934
2015-04-27,2.5,2.7,2.5,2.69,26500
2015-04-28,2.69,3,3,3,9060
2015-04-29,3,3.3,3.3,3.3,91665
2015-04-30,3.3,3.85,3.85,3.85,100
2015-05-01,3.85,4.08,3.88,4.07,902807
2015-05-04,4.07,5,4.08,4.22,3506670
2015-05-05,4.22,5,5,5,50000
2015-05-06,5,5,4.99,4.99,119456
2015-05-07,4.99,5,5,5,33000
2015-05-08,5,5.1,4.99,5.01,66000
2015-05-11,5.01,5,4.5,4.54,15074
2015-05-12,4.54,5.05,4.54,5,671498
2015-05-13,5,4.5,4.4,4.44,120167
2015-05-14,4.44,5,4.2,4.7,315244
2015-05-15,4.7,4.8,4.21,4.45,3351
2015-05-18,4.45,5.1,4.68,4.88,240866
2015-05-19,4.88,5.1,5,5,292100
2015-05-20,5,5.3,4.5,5.27,1477569
2015-05-21,5.27,4.55,4.5,4.53,48850
2015-05-22,4.53,4.8,4.35,4.38,50000
2015-05-26,4.38,4.99,4.01,4.55,5400
2015-05-27,4.55,4.4,4.4,4.4,125
2015-05-28,4.4,5,4.4,4.86,102760
2015-05-29,4.86,4.6,4.6,4.6,12000
2015-06-01,4.6,5,5,5,61057
2015-06-02,5,5.1,5.05,5.1,70900
2015-06-03,5.1,5.1,4.99,5,201560
2015-06-04,5,5,4.8,5,4504011
2015-06-05,5,4.8,4.8,4.8,10000
2015-06-09,4.8,5,4.98,5,365811
2015-06-10,5,5,4.8,4.99,17250
2015-06-11,4.99,4.85,4.85,4.85,336
2015-06-15,4.85,4.99,4.8,4.83,42304
2015-06-16,4.83,5,4.8,4.97,121350
2015-06-17,4.97,5.4,5,5.07,800705
2015-06-18,5.07,5.13,5,5.13,1019125
2015-06-19,5.13,5.85,5.85,5.85,5405
2015-06-22,5.85,6,5.5,5.51,173958
2015-06-23,5.51,5.7,5.5,5.53,7000
2015-06-24,5.53,5.5,5.49,5.5,38245
2015-06-25,5.5,5.45,4.95,5.03,48780
2015-06-26,5.03,5.5,5.5,5.5,300
2015-06-29,5.5,5.5,5.5,5.5,68775
2015-06-30,5.5,6,5.89,5.95,131225
2015-07-01,5.95,5.7,5.4,5.63,3410
2015-07-02,5.63,5.5,5.45,5.48,117440
2015-07-03,5.48,5.6,5.5,5.57,96258
2015-07-06,5.57,5.6,5.6,5.6,15000
2015-07-07,5.6,5.6,5.6,5.6,5000
2015-07-08,5.6,6.3,6,6.28,53750
2015-07-09,6.28,6.3,6,6.3,61000
